4286,25 09 2001,27,15.59,19.95,5966000,5804529,161471,225.97,7510
4287,26 09 2001,28.34,15.63,20,5966000,5804529,161471,225.97,7510
4288,27 09 2001,26.63,15.31,19.93,5966000,5804529,161471,225.97,7510
4289,28 09 2001,26.38,15.84,20.24,5966000,5804529,161471,225.97,7510
4290,29 09 2001,25.82,15.46,19.92,5966000,5804529,161471,225.97,7510
4291,30 09 2001,25.01,15.46,19.44,5966000,5804529,161471,225.97,7510
4292,1 10 2001,26.82,16.06,20.56,5966000,5804529,161471,225.97,7510
4293,2 10 2001,26.21,16.36,20.85,5966000,5804529,161471,225.97,7510
4294,3 10 2001,24.19,17.88,19.89,5966000,5804529,161471,225.97,7510
4295,4 10 2001,24.59,16.12,19.24,5966000,5804529,161471,225.97,7510
4296,5 10 2001,25.33,15.65,20.04,5966000,5804529,161471,225.97,7510
4297,6 10 2001,26.1,15.99,20.64,5966000,5804529,161471,225.97,7510
4298,7 10 2001,25.84,15.18,20.36,5966000,5804529,161471,225.97,7510
4299,8 10 2001,23.89,16.38,19.24,5966000,5804529,161471,225.97,7510
4300,9 10 2001,25.24,15.95,19.52,5966000,5804529,161471,225.97,7510
4301,10 10 2001,25.51,16.11,20.06,5966000,5804529,161471,225.97,7510
4302,11 10 2001,26.46,15.85,20.78,5966000,5804529,161471,225.97,7510
4303,12 10 2001,25.83,15.65,20.46,5966000,5804529,161471,225.97,7510
4304,13 10 2001,25.88,15.53,20.28,5966000,5804529,161471,225.97,7510
4305,14 10 2001,25.33,15,20.14,5966000,5804529,161471,225.97,7510
4306,15 10 2001,25.79,15.55,19.99,5966000,5804529,161471,225.97,7510
4307,16 10 2001,25.65,15.25,19.9,5966000,5804529,161471,225.97,7510
4308,17 10 2001,28.12,14.88,21.19,5966000,5804529,161471,225.97,7510
4309,18 10 2001,27.82,15.26,21.26,5966000,5804529,161471,225.97,7510
4310,19 10 2001,25.73,16.05,20.55,5966000,5804529,161471,225.97,7510
4311,20 10 2001,26.5,15.65,20.36,5966000,5804529,161471,225.97,7510
4312,21 10 2001,26.04,15.61,20.53,5966000,5804529,161471,225.97,7510
4313,22 10 2001,28.52,15.02,21.22,5966000,5804529,161471,225.97,7510
4314,23 10 2001,26.33,15.48,20.91,5966000,5804529,161471,225.97,7510
4315,24 10 2001,27.13,16.45,20.64,5966000,5804529,161471,225.97,7510
4316,25 10 2001,25.72,16.17,20.53,5966000,5804529,161471,225.97,7510
4317,26 10 2001,26.65,16.55,19.99,5966000,5804529,161471,225.97,7510
4318,27 10 2001,27.19,15.75,20.24,5966000,5804529,161471,225.97,7510
4319,28 10 2001,26.9,16.64,20.73,5966000,5804529,161471,225.97,7510
4320,29 10 2001,24.88,16.67,19.64,5966000,5804529,161471,225.97,7510
4321,30 10 2001,24.98,16.69,19.66,5966000,5804529,161471,225.97,7510
4322,31 10 2001,23.73,16.42,19.57,5966000,5804529,161471,225.97,7510
4323,1 11 2001,23.73,15.69,19.27,5966000,5804529,161471,225.97,7510
4324,2 11 2001,25.21,16.16,20.11,5966000,5804529,161471,225.97,7510
4325,3 11 2001,26.59,15.9,20.71,5966000,5804529,161471,225.97,7510
4326,4 11 2001,25.69,16.09,20.27,5966000,5804529,161471,225.97,7510
4327,5 11 2001,22.5,16.31,19.09,5966000,5804529,161471,225.97,7510
4328,6 11 2001,23.99,15.2,19.88,5966000,5804529,161471,225.97,7510
4329,7 11 2001,26.79,14.87,20.54,5966000,5804529,161471,225.97,7510
4330,8 11 2001,26.89,16.17,20.78,5966000,5804529,161471,225.97,7510
4331,9 11 2001,26.41,15.14,20.43,5966000,5804529,161471,225.97,7510
4332,10 11 2001,26.42,16.03,20.42,5966000,5804529,161471,225.97,7510
4333,11 11 2001,23.2,16.36,19.6,5966000,5804529,161471,225.97,7510
4334,12 11 2001,26.47,15.34,19.64,5966000,5804529,161471,225.97,7510
4335,13 11 2001,25.48,15.33,19.89,5966000,5804529,161471,225.97,7510
4336,14 11 2001,24.64,15.94,19.65,5966000,5804529,161471,225.97,7510
4337,15 11 2001,23.36,15.57,18.75,5966000,5804529,161471,225.97,7510
4338,16 11 2001,24.11,15.18,19.43,5966000,5804529,161471,225.97,7510
4339,17 11 2001,24.91,16.31,19.93,5966000,5804529,161471,225.97,7510
4340,18 11 2001,25.61,16.91,19.79,5966000,5804529,161471,225.97,7510
4341,19 11 2001,24.46,16.48,19.51,5966000,5804529,161471,225.97,7510
4342,20 11 2001,25.99,15.43,19.67,5966000,5804529,161471,225.97,7510
4343,21 11 2001,25.72,14.97,19.65,5966000,5804529,161471,225.97,7510
4344,22 11 2001,25.24,14.52,19.49,5966000,5804529,161471,225.97,7510
4345,23 11 2001,26.12,15.98,20.27,5966000,5804529,161471,225.97,7510
4346,24 11 2001,24.94,15.31,20.01,5966000,5804529,161471,225.97,7510
4347,25 11 2001,25.86,14.27,20.19,5966000,5804529,161471,225.97,7510
4348,26 11 2001,26.43,14.75,20.06,5966000,5804529,161471,225.97,7510
4349,27 11 2001,25.94,16.11,20.74,5966000,5804529,161471,225.97,7510
4350,28 11 2001,25.01,15.37,19.78,5966000,5804529,161471,225.97,7510
4351,29 11 2001,27.81,15.29,20.88,5966000,5804529,161471,225.97,7510
4352,30 11 2001,26.53,16.03,20.47,5966000,5804529,161471,225.97,7510
4353,1 12 2001,25.22,15.85,20.31,5966000,5804529,161471,225.97,7510
4354,2 12 2001,25.72,15.64,19.7,5966000,5804529,161471,225.97,7510
4355,3 12 2001,25.26,15.57,19.38,5966000,5804529,161471,225.97,7510
4356,4 12 2001,25.82,16.69,20,5966000,5804529,161471,225.97,7510
4357,5 12 2001,25.37,16.31,19.56,5966000,5804529,161471,225.97,7510
4358,6 12 2001,25.08,15.58,19.31,5966000,5804529,161471,225.97,7510
4359,7 12 2001,24.16,16.11,19.42,5966000,5804529,161471,225.97,7510
4360,8 12 2001,21.39,15.65,18.25,5966000,5804529,161471,225.97,7510
4361,9 12 2001,24.66,14.32,19.25,5966000,5804529,161471,225.97,7510
4362,10 12 2001,26.44,15.04,19.98,5966000,5804529,161471,225.97,7510
4363,11 12 2001,27.19,14.54,20.56,5966000,5804529,161471,225.97,7510
4364,12 12 2001,25.94,15.71,20.85,5966000,5804529,161471,225.97,7510
4365,13 12 2001,24.61,16.02,19.85,5966000,5804529,161471,225.97,7510
4366,14 12 2001,25.76,16.05,19.92,5966000,5804529,161471,225.97,7510
4367,15 12 2001,26.2,15.81,20.55,5966000,5804529,161471,225.97,7510
4368,16 12 2001,27.01,15.98,20.75,5966000,5804529,161471,225.97,7510
4369,17 12 2001,27.33,15.76,21.04,5966000,5804529,161471,225.97,7510
4370,18 12 2001,26.29,15.65,20.54,5966000,5804529,161471,225.97,7510
4371,19 12 2001,26.68,15.73,20.17,5966000,5804529,161471,225.97,7510
4372,20 12 2001,25.19,16.69,20.59,5966000,5804529,161471,225.97,7510
4373,21 12 2001,26.06,15.32,20.05,5966000,5804529,161471,225.97,7510
4374,22 12 2001,24.86,15.5,20.37,5966000,5804529,161471,225.97,7510
4375,23 12 2001,25.34,16.05,20.57,5966000,5804529,161471,225.97,7510
4376,24 12 2001,26,15.74,20.85,5966000,5804529,161471,225.97,7510
4377,25 12 2001,26.94,15.94,21.01,5966000,5804529,161471,225.97,7510
4378,26 12 2001,26.52,16.05,21.22,5966000,5804529,161471,225.97,7510
4379,27 12 2001,26.51,17.84,20.97,5966000,5804529,161471,225.97,7510
4380,28 12 2001,24.99,16.73,20.63,5966000,5804529,161471,225.97,7510
4381,29 12 2001,23.57,16.78,19.78,5966000,5804529,161471,225.97,7510
4382,30 12 2001,26.89,15.68,20.95,5966000,5804529,161471,225.97,7510
4383,31 12 2001,25.73,17.28,20.43,5966000,5804529,161471,225.97,7510
4384,1 01 2002,23.94,16.73,19.98,6144000,5731952,412048,232.59,7810
4385,2 01 2002,24.24,16.63,19.52,6144000,5731952,412048,232.59,7810
4386,3 01 2002,23.18,16.79,19.3,6144000,5731952,412048,232.59,7810
4387,4 01 2002,20.89,16.12,18.45,6144000,5731952,412048,232.59,7810
4388,5 01 2002,25.07,15.84,19.77,6144000,5731952,412048,232.59,7810
4389,6 01 2002,22.92,16.02,19.15,6144000,5731952,412048,232.59,7810
4390,7 01 2002,24.68,15.6,19.87,6144000,5731952,412048,232.59,7810
4391,8 01 2002,25.26,15.93,20.39,6144000,5731952,412048,232.59,7810
4392,9 01 2002,27.87,15.15,20.9,6144000,5731952,412048,232.59,7810
4393,10 01 2002,27.07,15.08,20.83,6144000,5731952,412048,232.59,7810
4394,11 01 2002,22.33,16.3,19.3,6144000,5731952,412048,232.59,7810
4395,12 01 2002,24.22,15.98,19.57,6144000,5731952,412048,232.59,7810
4396,13 01 2002,23.68,16.31,19.59,6144000,5731952,412048,232.59,7810
4397,14 01 2002,23.63,15.54,19.32,6144000,5731952,412048,232.59,7810
4398,15 01 2002,22.24,15.04,18.71,6144000,5731952,412048,232.59,7810
4399,16 01 2002,24.82,14.74,19.25,6144000,5731952,412048,232.59,7810
4400,17 01 2002,25.34,15.46,20.5,6144000,5731952,412048,232.59,7810
4401,18 01 2002,26.94,16.37,21.07,6144000,5731952,412048,232.59,7810
4402,19 01 2002,25.35,16.88,20.84,6144000,5731952,412048,232.59,7810
4403,20 01 2002,25.19,15.73,20.11,6144000,5731952,412048,232.59,7810
4404,21 01 2002,26.09,15.76,20.89,6144000,5731952,412048,232.59,7810
4405,22 01 2002,23.35,17.53,20.04,6144000,5731952,412048,232.59,7810
4406,23 01 2002,23.69,17.11,19.74,6144000,5731952,412048,232.59,7810
4407,24 01 2002,25.85,16.08,20.41,6144000,5731952,412048,232.59,7810
4408,25 01 2002,25.36,15.52,19.48,6144000,5731952,412048,232.59,7810
4409,26 01 2002,25.59,15.57,20.43,6144000,5731952,412048,232.59,7810
4410,27 01 2002,26.06,17.35,20.89,6144000,5731952,412048,232.59,7810
4411,28 01 2002,27.14,15.94,21.05,6144000,5731952,412048,232.59,7810
4412,29 01 2002,26.22,15.65,20.55,6144000,5731952,412048,232.59,7810
4413,30 01 2002,27.33,16.49,21.7,6144000,5731952,412048,232.59,7810
4414,31 01 2002,29.15,16.22,21.79,6144000,5731952,412048,232.59,7810
4415,1 02 2002,25.96,16.29,20,6144000,5731952,412048,232.59,7810
4416,2 02 2002,27.32,15.68,21.05,6144000,5731952,412048,232.59,7810
4417,3 02 2002,28.71,16.8,21.84,6144000,5731952,412048,232.59,7810
4418,4 02 2002,29.5,16.27,22.31,6144000,5731952,412048,232.59,7810
4419,5 02 2002,29.99,16.01,22.38,6144000,5731952,412048,232.59,7810
4420,6 02 2002,27.57,17.51,22.2,6144000,5731952,412048,232.59,7810
4421,7 02 2002,27.95,17.24,21.83,6144000,5731952,412048,232.59,7810
4422,8 02 2002,28.5,17.49,22.23,6144000,5731952,412048,232.59,7810
4423,9 02 2002,27.92,17.2,22.1,6144000,5731952,412048,232.59,7810
4424,10 02 2002,28.58,16.97,22.59,6144000,5731952,412048,232.59,7810
4425,11 02 2002,29.18,17.84,23.02,6144000,5731952,412048,232.59,7810
4426,12 02 2002,25.45,16.91,20.6,6144000,5731952,412048,232.59,7810
4427,13 02 2002,26.96,17.74,21.38,6144000,5731952,412048,232.59,7810
4428,14 02 2002,24.93,17.9,20.81,6144000,5731952,412048,232.59,7810
4429,15 02 2002,28.91,17.23,22.14,6144000,5731952,412048,232.59,7810
4430,16 02 2002,28.31,16.66,22.14,6144000,5731952,412048,232.59,7810
4431,17 02 2002,25.97,17.43,20.68,6144000,5731952,412048,232.59,7810
4432,18 02 2002,27.83,16.8,20.96,6144000,5731952,412048,232.59,7810
4433,19 02 2002,25.89,17.31,20.48,6144000,5731952,412048,232.59,7810
4434,20 02 2002,27.77,16.24,21.21,6144000,5731952,412048,232.59,7810
4435,21 02 2002,28.45,15.43,21.84,6144000,5731952,412048,232.59,7810
4436,22 02 2002,29.92,17.62,22.96,6144000,5731952,412048,232.59,7810
4437,23 02 2002,29.85,17.93,22.7,6144000,5731952,412048,232.59,7810
4438,24 02 2002,28.93,17.12,21.84,6144000,5731952,412048,232.59,7810
4439,25 02 2002,28.62,15.4,21.68,6144000,5731952,412048,232.59,7810
4440,26 02 2002,30.39,17.54,22.99,6144000,5731952,412048,232.59,7810
4441,27 02 2002,28.14,18.5,22.23,6144000,5731952,412048,232.59,7810
4442,28 02 2002,24.79,17.69,20.25,6144000,5731952,412048,232.59,7810
4443,1 03 2002,24.54,15.68,19.48,6144000,5731952,412048,232.59,7810
4444,2 03 2002,28,14.99,20.73,6144000,5731952,412048,232.59,7810
4445,3 03 2002,26.09,16.98,20.04,6144000,5731952,412048,232.59,7810
4446,4 03 2002,25.2,17.32,19.94,6144000,5731952,412048,232.59,7810
4447,5 03 2002,24.9,16.62,19.93,6144000,5731952,412048,232.59,7810
4448,6 03 2002,25.51,15.83,20.43,6144000,5731952,412048,232.59,7810
4449,7 03 2002,24.41,17.65,20.26,6144000,5731952,412048,232.59,7810
4450,8 03 2002,26.95,16.05,21.23,6144000,5731952,412048,232.59,7810
4451,9 03 2002,26.87,16.62,21.36,6144000,5731952,412048,232.59,7810
4452,10 03 2002,25.33,17.58,20.66,6144000,5731952,412048,232.59,7810
4453,11 03 2002,24.84,16.45,19.56,6144000,5731952,412048,232.59,7810
4454,12 03 2002,26.54,15.6,20.48,6144000,5731952,412048,232.59,7810
4455,13 03 2002,26.09,16.56,21.33,6144000,5731952,412048,232.59,7810
4456,14 03 2002,24.76,18.32,20.97,6144000,5731952,412048,232.59,7810
4457,15 03 2002,27.18,16.49,21.36,6144000,5731952,412048,232.59,7810
4458,16 03 2002,27.24,16.49,21.68,6144000,5731952,412048,232.59,7810
4459,17 03 2002,25.99,16.52,21.02,6144000,5731952,412048,232.59,7810
4460,18 03 2002,25.95,16.47,20.93,6144000,5731952,412048,232.59,7810
4461,19 03 2002,26.78,16.09,20.3,6144000,5731952,412048,232.59,7810
4462,20 03 2002,27.67,16.43,20.96,6144000,5731952,412048,232.59,7810
4463,21 03 2002,24.56,16.34,19.59,6144000,5731952,412048,232.59,7810
4464,22 03 2002,27.02,15.29,20.37,6144000,5731952,412048,232.59,7810
4465,23 03 2002,27.53,15.03,21.41,6144000,5731952,412048,232.59,7810
4466,24 03 2002,26.73,17.04,21.64,6144000,5731952,412048,232.59,7810
4467,25 03 2002,28.04,16.89,21.17,6144000,5731952,412048,232.59,7810
4468,26 03 2002,27.71,17.1,21.7,6144000,5731952,412048,232.59,7810
4469,27 03 2002,26.5,16.58,20.93,6144000,5731952,412048,232.59,7810
4470,28 03 2002,28.54,17.28,21.53,6144000,5731952,412048,232.59,7810
4471,29 03 2002,26.32,16.73,21.14,6144000,5731952,412048,232.59,7810
4472,30 03 2002,26.94,16.56,20.97,6144000,5731952,412048,232.59,7810
4473,31 03 2002,27.81,15.79,21.46,6144000,5731952,412048,232.59,7810
4474,1 04 2002,26.63,16.75,21.18,6144000,5731952,412048,232.59,7810
4475,2 04 2002,24.9,17.33,20.64,6144000,5731952,412048,232.59,7810
4476,3 04 2002,26.89,16.13,20.67,6144000,5731952,412048,232.59,7810
4477,4 04 2002,27.32,16.87,21.34,6144000,5731952,412048,232.59,7810
4478,5 04 2002,24.62,17.04,20.12,6144000,5731952,412048,232.59,7810
4479,6 04 2002,27.19,16.69,21.17,6144000,5731952,412048,232.59,7810
4480,7 04 2002,26.87,16.58,21.02,6144000,5731952,412048,232.59,7810
4481,8 04 2002,28.12,16.78,21.81,6144000,5731952,412048,232.59,7810
4482,9 04 2002,28.87,16.48,21.85,6144000,5731952,412048,232.59,7810
4483,10 04 2002,27.36,16.05,21.62,6144000,5731952,412048,232.59,7810
4484,11 04 2002,29,16.53,21.87,6144000,5731952,412048,232.59,7810
4485,12 04 2002,26.46,16.89,20.57,6144000,5731952,412048,232.59,7810
4486,13 04 2002,24.69,16.95,20.14,6144000,5731952,412048,232.59,7810
4487,14 04 2002,26.91,15.83,20.82,6144000,5731952,412048,232.59,7810
4488,15 04 2002,27.03,15.52,21.12,6144000,5731952,412048,232.59,7810
4489,16 04 2002,26.13,15.72,20.82,6144000,5731952,412048,232.59,7810
4490,17 04 2002,25.01,15.82,20.34,6144000,5731952,412048,232.59,7810
4491,18 04 2002,22.6,16.77,19.02,6144000,5731952,412048,232.59,7810
4492,19 04 2002,26.65,15.34,19.31,6144000,5731952,412048,232.59,7810
4493,20 04 2002,26.02,15.69,20.35,6144000,5731952,412048,232.59,7810
4494,21 04 2002,27.2,16.7,21.29,6144000,5731952,412048,232.59,7810
4495,22 04 2002,27.9,16.66,21.19,6144000,5731952,412048,232.59,7810
4496,23 04 2002,23.82,16.74,20.12,6144000,5731952,412048,232.59,7810
4497,24 04 2002,27.12,15.64,21.09,6144000,5731952,412048,232.59,7810
4498,25 04 2002,27.3,16.86,21.45,6144000,5731952,412048,232.59,7810
4499,26 04 2002,28.14,16.34,21.54,6144000,5731952,412048,232.59,7810
4500,27 04 2002,26.98,16.27,21.1,6144000,5731952,412048,232.59,7810
4501,28 04 2002,26.07,16.5,20.92,6144000,5731952,412048,232.59,7810
4502,29 04 2002,26.54,17.04,20.38,6144000,5731952,412048,232.59,7810
4503,30 04 2002,24.32,17.69,19.72,6144000,5731952,412048,232.59,7810
4504,1 05 2002,24.78,16.59,19.89,6144000,5731952,412048,232.59,7810
4505,2 05 2002,26.64,16.51,21.15,6144000,5731952,412048,232.59,7810
4506,3 05 2002,20.41,17.42,18.63,6144000,5731952,412048,232.59,7810
4507,4 05 2002,23.77,16.13,19.16,6144000,5731952,412048,232.59,7810
4508,5 05 2002,24.21,16.52,19.59,6144000,5731952,412048,232.59,7810
4509,6 05 2002,25.97,15.73,20.33,6144000,5731952,412048,232.59,7810
4510,7 05 2002,24.05,16.74,20.08,6144000,5731952,412048,232.59,7810
4511,8 05 2002,23.97,15.72,19.13,6144000,5731952,412048,232.59,7810
4512,9 05 2002,26.14,16.65,20.55,6144000,5731952,412048,232.59,7810
4513,10 05 2002,27.09,17.52,21.37,6144000,5731952,412048,232.59,7810
4514,11 05 2002,26.1,18.13,21.22,6144000,5731952,412048,232.59,7810
4515,12 05 2002,26.96,17.03,21.31,6144000,5731952,412048,232.59,7810
4516,13 05 2002,27.32,16.67,21.61,6144000,5731952,412048,232.59,7810
4517,14 05 2002,26.13,17.74,21.28,6144000,5731952,412048,232.59,7810
4518,15 05 2002,26.82,17.39,20.87,6144000,5731952,412048,232.59,7810
4519,16 05 2002,27.39,16.73,21.47,6144000,5731952,412048,232.59,7810
4520,17 05 2002,26.96,17.06,21.56,6144000,5731952,412048,232.59,7810
4521,18 05 2002,27.67,16.51,21.63,6144000,5731952,412048,232.59,7810
4522,19 05 2002,24.8,16.29,20.64,6144000,5731952,412048,232.59,7810
4523,20 05 2002,25.58,16.25,20.35,6144000,5731952,412048,232.59,7810
4524,21 05 2002,24.39,15.8,20.29,6144000,5731952,412048,232.59,7810
4525,22 05 2002,24.75,15.89,20.12,6144000,5731952,412048,232.59,7810
4526,23 05 2002,25.68,15.99,20.44,6144000,5731952,412048,232.59,7810
4527,24 05 2002,27.21,15.84,20.75,6144000,5731952,412048,232.59,7810
4528,25 05 2002,27.04,15.36,20.99,6144000,5731952,412048,232.59,7810
4529,26 05 2002,26.88,15.38,20.73,6144000,5731952,412048,232.59,7810
4530,27 05 2002,26.91,15.79,20.77,6144000,5731952,412048,232.59,7810
4531,28 05 2002,26.34,16.01,20.42,6144000,5731952,412048,232.59,7810
4532,29 05 2002,27.37,15.32,20.9,6144000,5731952,412048,232.59,7810
4533,30 05 2002,26.64,15.03,20.9,6144000,5731952,412048,232.59,7810
4534,31 05 2002,28.48,15.02,21.6,6144000,5731952,412048,232.59,7810
4535,1 06 2002,28.07,14.27,20.79,6144000,5731952,412048,232.59,7810
4536,2 06 2002,28.34,14.58,21.51,6144000,5731952,412048,232.59,7810
4537,3 06 2002,26.96,14.87,20.79,6144000,5731952,412048,232.59,7810
4538,4 06 2002,28.31,14.82,20.82,6144000,5731952,412048,232.59,7810
4539,5 06 2002,28.09,14.55,20.68,6144000,5731952,412048,232.59,7810
4540,6 06 2002,27.35,15.02,20.87,6144000,5731952,412048,232.59,7810
4541,7 06 2002,27.44,14.4,20.45,6144000,5731952,412048,232.59,7810
4542,8 06 2002,25.52,15.78,20.16,6144000,5731952,412048,232.59,7810
4543,9 06 2002,27.13,14.05,20.1,6144000,5731952,412048,232.59,7810
4544,10 06 2002,26.42,14.37,19.99,6144000,5731952,412048,232.59,7810
4545,11 06 2002,27.09,14.93,20.56,6144000,5731952,412048,232.59,7810
4546,12 06 2002,27.3,14.88,21.12,6144000,5731952,412048,232.59,7810
4547,13 06 2002,27.17,15.87,21.03,6144000,5731952,412048,232.59,7810
4548,14 06 2002,26.95,14.63,20.24,6144000,5731952,412048,232.59,7810
4549,15 06 2002,28.4,13.85,20.69,6144000,5731952,412048,232.59,7810
4550,16 06 2002,27.15,16.61,21.42,6144000,5731952,412048,232.59,7810
4551,17 06 2002,25.93,17.17,20.95,6144000,5731952,412048,232.59,7810
4552,18 06 2002,27.26,15.51,20.97,6144000,5731952,412048,232.59,7810
4553,19 06 2002,27.18,14.66,20.56,6144000,5731952,412048,232.59,7810
4554,20 06 2002,28.62,16.02,21.31,6144000,5731952,412048,232.59,7810
4555,21 06 2002,24.92,15.8,20.45,6144000,5731952,412048,232.59,7810
4556,22 06 2002,26.94,15.29,20.53,6144000,5731952,412048,232.59,7810
4557,23 06 2002,27.7,15.09,20.66,6144000,5731952,412048,232.59,7810
4558,24 06 2002,28.19,15.55,21.27,6144000,5731952,412048,232.59,7810
4559,25 06 2002,28.6,15.12,21.69,6144000,5731952,412048,232.59,7810
4560,26 06 2002,28.36,15.84,21.63,6144000,5731952,412048,232.59,7810
4561,27 06 2002,27.61,16.55,21.7,6144000,5731952,412048,232.59,7810
4562,28 06 2002,27.75,17.44,21.88,6144000,5731952,412048,232.59,7810
4563,29 06 2002,25.65,17.4,20.75,6144000,5731952,412048,232.59,7810
4564,30 06 2002,26.87,15.55,20.85,6144000,5731952,412048,232.59,7810
4565,1 07 2002,27.63,14.59,20.63,6144000,5731952,412048,232.59,7810
4566,2 07 2002,26.44,15.88,21.19,6144000,5731952,412048,232.59,7810
4567,3 07 2002,26.79,16.23,21.27,6144000,5731952,412048,232.59,7810
4568,4 07 2002,25.89,16.41,21.18,6144000,5731952,412048,232.59,7810
4569,5 07 2002,28.22,15.21,21.22,6144000,5731952,412048,232.59,7810
4570,6 07 2002,27.81,16.55,21.65,6144000,5731952,412048,232.59,7810
4571,7 07 2002,28.08,15.16,21.03,6144000,5731952,412048,232.59,7810
4572,8 07 2002,28.31,13.47,20.56,6144000,5731952,412048,232.59,7810
4573,9 07 2002,29.5,13.01,21.28,6144000,5731952,412048,232.59,7810
4574,10 07 2002,29.57,13.72,21.39,6144000,5731952,412048,232.59,7810
4575,11 07 2002,30,13.97,21.66,6144000,5731952,412048,232.59,7810
4576,12 07 2002,28.79,15.52,21.44,6144000,5731952,412048,232.59,7810
4577,13 07 2002,29.12,16.01,21.57,6144000,5731952,412048,232.59,7810
4578,14 07 2002,27.88,16.95,21.49,6144000,5731952,412048,232.59,7810
4579,15 07 2002,27.58,15.69,21.1,6144000,5731952,412048,232.59,7810
4580,16 07 2002,29.47,15.46,21.59,6144000,5731952,412048,232.59,7810
4581,17 07 2002,28.68,15.35,21.66,6144000,5731952,412048,232.59,7810
4582,18 07 2002,27.91,16.1,20.95,6144000,5731952,412048,232.59,7810
4583,19 07 2002,28.85,16.21,21.08,6144000,5731952,412048,232.59,7810
4584,20 07 2002,26.74,15.71,20.83,6144000,5731952,412048,232.59,7810
4585,21 07 2002,25.04,15.16,20.7,6144000,5731952,412048,232.59,7810
4586,22 07 2002,28.73,15.18,21.39,6144000,5731952,412048,232.59,7810
4587,23 07 2002,29.19,14.8,21.29,6144000,5731952,412048,232.59,7810
4588,24 07 2002,28.56,13.49,20.25,6144000,5731952,412048,232.59,7810
4589,25 07 2002,28.9,13.63,20.72,6144000,5731952,412048,232.59,7810
4590,26 07 2002,27.8,13.34,20.42,6144000,5731952,412048,232.59,7810
4591,27 07 2002,27.42,13.65,20.03,6144000,5731952,412048,232.59,7810
4592,28 07 2002,26.5,15.75,20.65,6144000,5731952,412048,232.59,7810
4593,29 07 2002,28.02,15.73,20.91,6144000,5731952,412048,232.59,7810
4594,30 07 2002,26.74,16.78,20.34,6144000,5731952,412048,232.59,7810
4595,31 07 2002,26.08,16.17,19.96,6144000,5731952,412048,232.59,7810
4596,1 08 2002,23.96,16.43,18.92,6144000,5731952,412048,232.59,7810
4597,2 08 2002,25.75,14.85,19.19,6144000,5731952,412048,232.59,7810
4598,3 08 2002,26.17,14.55,19.82,6144000,5731952,412048,232.59,7810
4599,4 08 2002,25.74,15.92,19.67,6144000,5731952,412048,232.59,7810
4600,5 08 2002,24,16.15,19.55,6144000,5731952,412048,232.59,7810
4601,6 08 2002,25.7,15.08,19.48,6144000,5731952,412048,232.59,7810
4602,7 08 2002,24.04,15.04,19.47,6144000,5731952,412048,232.59,7810
4603,8 08 2002,25.26,15.14,19.94,6144000,5731952,412048,232.59,7810
4604,9 08 2002,27.19,14.63,20.17,6144000,5731952,412048,232.59,7810
4605,10 08 2002,27.01,14.44,20.14,6144000,5731952,412048,232.59,7810
4606,11 08 2002,27.72,15.12,20.27,6144000,5731952,412048,232.59,7810
4607,12 08 2002,27.18,15.93,21.04,6144000,5731952,412048,232.59,7810
4608,13 08 2002,28.38,15.42,21.2,6144000,5731952,412048,232.59,7810
4609,14 08 2002,27.19,14.32,20.85,6144000,5731952,412048,232.59,7810
4610,15 08 2002,26.01,14.53,20.45,6144000,5731952,412048,232.59,7810
4611,16 08 2002,28.98,14.39,20.95,6144000,5731952,412048,232.59,7810
4612,17 08 2002,27.97,14.53,21.08,6144000,5731952,412048,232.59,7810
4613,18 08 2002,27.16,14.71,21.14,6144000,5731952,412048,232.59,7810
4614,19 08 2002,28.88,16.2,21.92,6144000,5731952,412048,232.59,7810
4615,20 08 2002,27.35,15.82,21.29,6144000,5731952,412048,232.59,7810
4616,21 08 2002,26.68,15.95,20.74,6144000,5731952,412048,232.59,7810
4617,22 08 2002,28.99,17.62,22.05,6144000,5731952,412048,232.59,7810
4618,23 08 2002,27.44,15.39,20.79,6144000,5731952,412048,232.59,7810
4619,24 08 2002,24.24,17.78,19.93,6144000,5731952,412048,232.59,7810
4620,25 08 2002,28.16,15.39,20.77,6144000,5731952,412048,232.59,7810
4621,26 08 2002,25.86,15.97,20.21,6144000,5731952,412048,232.59,7810
4622,27 08 2002,27.38,15.26,20.45,6144000,5731952,412048,232.59,7810
4623,28 08 2002,28.27,17.31,21.33,6144000,5731952,412048,232.59,7810
4624,29 08 2002,29.37,15.57,21.48,6144000,5731952,412048,232.59,7810
4625,30 08 2002,26.84,15.44,21.1,6144000,5731952,412048,232.59,7810
4626,31 08 2002,26.69,15.83,20.66,6144000,5731952,412048,232.59,7810
4627,1 09 2002,26.59,16.41,20.65,6144000,5731952,412048,232.59,7810
4628,2 09 2002,26.18,15.41,20.23,6144000,5731952,412048,232.59,7810
4629,3 09 2002,26.37,15.33,20.09,6144000,5731952,412048,232.59,7810
4630,4 09 2002,25.69,16.21,20.79,6144000,5731952,412048,232.59,7810
4631,5 09 2002,27.61,14.43,19.81,6144000,5731952,412048,232.59,7810
4632,6 09 2002,26.43,14.3,20.41,6144000,5731952,412048,232.59,7810
4633,7 09 2002,26.63,15.02,19.97,6144000,5731952,412048,232.59,7810
4634,8 09 2002,26.03,15.24,20.56,6144000,5731952,412048,232.59,7810
4635,9 09 2002,25.7,15.55,19.71,6144000,5731952,412048,232.59,7810
